order_id,customer_id,product,region,channel,order_date,year,revenue
330,CUST003,iphone,south_america,retail,2022-05-22,2021,320
336,CUST045,pixel,south_america,retail,2024-03-15,2021,309
337,CUST044,oneplus,asia,online,2024-05-14,2021,805
343,CUST044,oneplus,south_america,online,2021-01-27,2021,873
351,CUST048,xiaomi,south_america,retail,2021-01-15,2021,773
353,CUST049,pixel,asia,online,2024-07-20,2021,1123
362,CUST046,iphone,south_america,online,2021-08-13,2021,1385
365,CUST036,samsung,europe,partner,2022-05-18,2021,1351
366,CUST014,samsung,asia,partner,2024-01-18,2021,762
367,CUST001,xiaomi,north_america,online,2023-08-17,2021,320
377,CUST026,xiaomi,south_america,partner,2024-03-22,2021,388
383,CUST016,pixel,north_america,retail,2022-04-27,2021,1424
390,CUST005,iphone,europe,retail,2021-05-15,2021,1247
392,CUST032,iphone,south_america,partner,2022-05-16,2021,946
398,CUST028,oneplus,europe,online,2022-07-14,2021,412
399,CUST014,iphone,europe,partner,2023-04-25,2021,412
400,CUST050,xiaomi,europe,retail,2021-08-16,2021,446
407,CUST041,samsung,europe,online,2022-01-13,2021,1096
410,CUST007,xiaomi,north_america,partner,2022-07-20,2021,515
412,CUST016,xiaomi,asia,retail,2023-08-17,2021,589
415,CUST032,oneplus,asia,retail,2022-09-18,2021,695
416,CUST035,samsung,north_america,online,2024-03-10,2021,1396
419,CUST020,samsung,europe,online,2024-04-25,2021,1464
424,CUST021,samsung,south_america,partner,2023-05-16,2021,1016
425,CUST039,oneplus,north_america,retail,2023-08-26,2021,957
427,CUST042,xiaomi,north_america,online,2024-06-16,2021,316
431,CUST019,iphone,asia,partner,2024-07-19,2021,1419
434,CUST050,samsung,europe,online,2024-01-16,2021,660
440,CUST027,samsung,asia,online,2021-07-15,2021,929
441,CUST038,oneplus,europe,partner,2024-09-11,2021,371
443,CUST050,xiaomi,asia,partner,2021-01-21,2021,488
449,CUST007,samsung,north_america,online,2023-08-11,2021,611
450,CUST034,xiaomi,asia,retail,2022-02-23,2021,789
452,CUST040,samsung,north_america,partner,2021-06-12,2021,424
459,CUST027,samsung,asia,partner,2023-04-16,2021,591
472,CUST026,iphone,asia,partner,2021-07-28,2021,542
473,CUST010,samsung,europe,partner,2023-06-24,2021,546
477,CUST045,oneplus,south_america,retail,2022-08-25,2021,605
486,CUST027,iphone,north_america,partner,2024-05-13,2021,1243
491,CUST038,xiaomi,north_america,partner,2024-06-17,2021,822
494,CUST030,oneplus,europe,partner,2023-09-10,2021,876
495,CUST035,iphone,south_america,partner,2022-03-14,2021,501
503,CUST007,iphone,south_america,partner,2021-04-20,2021,333
506,CUST010,samsung,europe,online,2022-04-21,2021,681
507,CUST039,samsung,south_america,partner,2023-09-16,2021,800
515,CUST036,iphone,north_america,partner,2021-04-19,2021,652
517,CUST031,xiaomi,south_america,online,2024-07-20,2021,809
523,CUST001,iphone,europe,retail,2021-08-28,2021,1125
532,CUST015,xiaomi,europe,retail,2021-09-24,2021,557
535,CUST036,pixel,asia,partner,2024-07-12,2021,674
542,CUST048,xiaomi,asia,partner,2022-05-27,2021,1302
543,CUST022,xiaomi,south_america,retail,2023-06-15,2021,608
544,CUST012,iphone,asia,partner,2022-09-24,2021,1496
545,CUST002,oneplus,south_america,online,2023-04-11,2021,1490
550,CUST045,pixel,asia,retail,2023-08-15,2021,1115
552,CUST011,samsung,asia,retail,2023-07-13,2021,1416
561,CUST042,xiaomi,asia,retail,2021-05-25,2021,1041
565,CUST029,xiaomi,asia,retail,2023-09-22,2021,1083
566,CUST003,samsung,asia,retail,2021-07-21,2021,990
568,CUST004,iphone,north_america,retail,2023-06-23,2021,1108
571,CUST006,samsung,north_america,retail,2022-09-15,2021,395
573,CUST038,pixel,north_america,retail,2024-03-17,2021,368
574,CUST029,xiaomi,north_america,online,2023-09-12,2021,533
577,CUST046,samsung,europe,retail,2022-06-11,2021,707
578,CUST018,iphone,south_america,online,2022-03-20,2021,1381
579,CUST021,oneplus,asia,partner,2024-08-16,2021,525
596,CUST036,xiaomi,europe,partner,2023-04-10,2021,1284
599,CUST044,samsung,europe,retail,2022-02-19,2021,1457
603,CUST050,samsung,south_america,retail,2021-03-18,2021,695
607,CUST008,xiaomi,north_america,online,2021-05-10,2021,1349
619,CUST030,xiaomi,asia,online,2021-03-26,2021,1272
624,CUST007,pixel,asia,online,2021-09-23,2021,756
635,CUST038,pixel,asia,partner,2021-02-15,2021,1286
638,CUST028,iphone,europe,partner,2023-03-28,2021,1196
639,CUST027,samsung,europe,online,2024-08-13,2021,1444
646,CUST018,samsung,europe,retail,2024-05-24,2021,1131
651,CUST029,iphone,asia,retail,2022-01-22,2021,423
652,CUST030,samsung,south_america,partner,2021-04-10,2021,1274
655,CUST044,xiaomi,south_america,online,2024-04-19,2021,953
682,CUST005,xiaomi,asia,retail,2022-01-25,2021,1056
686,CUST010,pixel,europe,online,2023-05-19,2021,403
687,CUST003,iphone,europe,retail,2023-08-27,2021,300
700,CUST037,iphone,north_america,online,2022-07-23,2021,1418
702,CUST040,samsung,europe,partner,2023-03-20,2021,1210
707,CUST019,xiaomi,north_america,online,2022-08-17,2021,732
714,CUST038,oneplus,north_america,retail,2024-03-23,2021,1214
721,CUST042,iphone,north_america,retail,2021-08-23,2021,1206
734,CUST006,pixel,asia,retail,2024-05-13,2021,388
746,CUST007,samsung,south_america,retail,2022-09-25,2021,936
748,CUST002,oneplus,south_america,retail,2021-02-27,2021,551
755,CUST024,oneplus,south_america,retail,2021-08-20,2021,499
762,CUST016,xiaomi,europe,retail,2021-05-21,2021,1135
763,CUST013,pixel,south_america,online,2021-06-11,2021,727
773,CUST043,oneplus,europe,online,2024-04-15,2021,746
774,CUST012,iphone,asia,partner,2023-07-14,2021,1331
780,CUST035,xiaomi,north_america,online,2023-06-28,2021,1281
781,CUST016,pixel,south_america,retail,2023-07-14,2021,1018
