order_id,customer_id,product,region,channel,order_date,year,revenue
719,CUST016,xiaomi,south_america,partner,2024-03-10,2024,579
720,CUST010,iphone,asia,online,2023-08-19,2024,845
724,CUST038,oneplus,europe,partner,2024-05-28,2024,1472
725,CUST034,oneplus,europe,retail,2023-08-23,2024,865
727,CUST006,iphone,north_america,retail,2021-07-23,2024,661
729,CUST026,pixel,asia,online,2022-02-23,2024,1278
730,CUST013,xiaomi,asia,retail,2022-01-13,2024,504
731,CUST032,xiaomi,europe,partner,2024-06-26,2024,1163
732,CUST003,pixel,north_america,online,2021-07-17,2024,1051
733,CUST046,iphone,asia,online,2024-08-20,2024,942
735,CUST042,iphone,asia,partner,2021-06-28,2024,956
738,CUST016,samsung,south_america,retail,2024-08-23,2024,1314
739,CUST039,xiaomi,asia,retail,2024-01-15,2024,487
740,CUST029,pixel,asia,online,2023-01-10,2024,378
741,CUST010,pixel,north_america,partner,2024-03-12,2024,922
742,CUST048,xiaomi,north_america,retail,2024-07-22,2024,1017
750,CUST013,xiaomi,asia,partner,2021-08-14,2024,753
751,CUST049,pixel,north_america,partner,2022-08-14,2024,1082
753,CUST023,iphone,europe,partner,2021-09-20,2024,424
754,CUST038,xiaomi,south_america,partner,2024-02-19,2024,852
756,CUST009,iphone,europe,partner,2023-05-11,2024,1111
758,CUST015,pixel,asia,online,2021-02-15,2024,504
759,CUST024,pixel,europe,partner,2022-07-21,2024,1128
760,CUST048,samsung,asia,online,2023-06-28,2024,947
764,CUST025,samsung,europe,partner,2022-02-25,2024,1149
770,CUST021,iphone,south_america,partner,2023-08-21,2024,541
771,CUST040,iphone,north_america,retail,2021-07-21,2024,311
782,CUST018,xiaomi,south_america,retail,2024-02-18,2024,847
783,CUST003,iphone,asia,online,2022-07-26,2024,1114
787,CUST033,oneplus,north_america,partner,2023-04-14,2024,342
788,CUST013,samsung,south_america,partner,2024-09-25,2024,506
791,CUST043,iphone,north_america,online,2021-04-15,2024,596
798,CUST002,pixel,south_america,partner,2022-05-17,2024,773
799,CUST026,pixel,south_america,partner,2023-02-15,2024,823
